scenario,policy,metric,mean,ci_low,ci_high,n
sc_high_workload,pto,p95_total_wait,15.097842481549812,11.642975545956572,21.057563176255282,12
sc_high_workload,pto,mean_turnaround,21.066615626674615,20.250101765890737,22.294847374425576,12
sc_high_workload,pto,mean_gate_queue,3.450354770531401,2.8453820702495976,4.3600139014694035,12
sc_high_workload,pto,mean_yard_queue,0.15542471819645734,0.12109412741545893,0.18707547051127216,12
sc_high_workload,pto,p95_yard_queue,0.7149999999999991,0.5602673611111106,0.8590381944444433,12
sc_high_workload,pto,throughput_rate,0.8141456693257033,0.8085485580830455,0.8211756145591218,12
sc_high_workload,pto,completion_rate,1.0,1.0,1.0,12
sc_high_workload,pto,acceptance_rate,0.8266876339698124,0.8207955271159059,0.8341189721999998,12
sc_high_workload,pto,gate_utilization,0.9435984047906604,0.9390951936141304,0.9492639140499197,12
sc_high_workload,pto,yard_utilization,0.7592052472066699,0.7423401458750402,0.7732325660193059,12
sc_high_workload,pto,yard_resource_hours_per_truck,0.23089915754488585,0.2260454990335495,0.23654641488751163,12
sc_high_workload,pto,mean_composite_cost,0.3630773617333352,0.35565137968523153,0.37286988657312087,12
sc_high_workload,pto,mean_quota,21.166666666666668,21.0,21.416666666666668,12
sc_high_workload,pto,mean_yard_capacity,9.25,9.0,9.5,12
sc_high_workload,pto,unstable,0.0,0.0,0.0,12
sc_high_workload,pto,queue_tail_slope,6.376290018512184e-05,-0.003385265363609465,0.0043767021545022995,12
sc_high_workload,pto,terminal_system,0.0,0.0,0.0,12
sc_high_workload,pto,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_high_workload,pto,drain_truncated,0.0,0.0,0.0,12
sc_high_workload,pto,drain_minutes,25.666666666666668,21.83125,29.835416666666664,12
sc_high_workload,pto,first_queue_threshold_period,83.25,-1.0,167.5,12
sc_high_workload,pto,mean_net_queue_drift,-0.014190821256038648,-0.027711730072463765,-0.002941953502415461,12
sc_high_workload,pto,tail_net_queue_drift,-0.016666666666666666,-0.027651515151515153,-0.004924242424242425,12
sc_high_workload,pto,service_floor_binding_rate,0.5709541062801933,0.5363054800724637,0.5972977053140096,12
sc_high_workload,pto,projection_binding_rate,0.25,0.0,0.5,12
sc_high_workload,online_joint,mean_gate_wait,25.840626212050477,21.37478949415874,30.414125158414915,12
sc_high_workload,online_joint,mean_yard_wait,3.7864418240468365,1.7106343056575166,5.937112868984469,12
sc_high_workload,online_joint,mean_total_wait,29.627068036097317,25.001627669770574,33.66533499750832,12
sc_high_workload,online_joint,p95_total_wait,65.15463463226342,57.56366172512482,74.39735971757257,12
sc_high_workload,online_joint,mean_turnaround,45.62497450930459,41.245392488713044,49.49691434706877,12
sc_high_workload,online_joint,mean_gate_queue,18.887356582125605,15.556678869766504,22.180012454710145,12
sc_high_workload,online_joint,mean_yard_queue,2.6943765096618364,1.149861991747182,4.539200634057972,12
sc_high_workload,online_joint,p95_yard_queue,6.343888888888888,3.508222222222221,9.64137847222222,12
sc_high_workload,online_joint,throughput_rate,0.87630743842549,0.8633248767090782,0.8851891939604687,12
sc_high_workload,online_joint,completion_rate,1.0,1.0,1.0,12
sc_high_workload,online_joint,acceptance_rate,0.8912229720970765,0.878029838438698,0.900730289522128,12
sc_high_workload,online_joint,gate_utilization,0.9878277224235106,0.9800837547805958,0.9937098524305557,12
sc_high_workload,online_joint,yard_utilization,0.9085309396438964,0.8635167830402851,0.9484486166611448,12
sc_high_workload,online_joint,yard_resource_hours_per_truck,0.1939921319759104,0.18538601514348071,0.20298559589413073,12
sc_high_workload,online_joint,mean_composite_cost,0.6079197832013804,0.5536295820654433,0.658190348153473,12
sc_high_workload,online_joint,mean_quota,23.881944444444443,23.279472373188412,24.29552196557971,12
sc_high_workload,online_joint,mean_yard_capacity,8.368508454106278,7.9575992602657,8.79816387379227,12
sc_high_workload,online_joint,unstable,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
sc_high_workload,online_joint,queue_tail_slope,0.0016498619117473726,-0.030807775149687078,0.03569042298801558,12
sc_high_workload,online_joint,terminal_system,0.0,0.0,0.0,12
sc_high_workload,online_joint,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_high_workload,online_joint,drain_truncated,0.0,0.0,0.0,12
sc_high_workload,online_joint,drain_minutes,39.833333333333336,33.583333333333336,46.75,12
sc_high_workload,online_joint,first_queue_threshold_period,413.0833333333333,378.24791666666664,454.0833333333333,12
sc_high_workload,online_joint,mean_net_queue_drift,-0.0018870772946859903,-0.012911382850241548,0.006642512077294687,12
sc_high_workload,online_joint,tail_net_queue_drift,-0.07045454545454545,-0.09356060606060605,-0.04772727272727273,12
sc_high_workload,online_joint,service_floor_binding_rate,0.39356884057971014,0.3067255434782608,0.506904815821256,12
sc_high_workload,online_joint,projection_binding_rate,0.12137681159420292,0.0060348731884057975,0.2642795138888888,12
sc_peak_workload,fixed,mean_gate_wait,358.7112029766224,300.2233711583588,417.5006938774369,12
sc_peak_workload,fixed,mean_yard_wait,4.726178438328444,4.352480627791115,5.198034300213123,12
sc_peak_workload,fixed,mean_total_wait,363.43738141495083,301.6197299535654,429.6003755419336,12
sc_peak_workload,fixed,p95_total_wait,532.5770319459518,439.2063682399617,626.4330884281602,12
sc_peak_workload,fixed,mean_turnaround,379.43091489075005,313.44569401508954,442.0670716128098,12
sc_peak_workload,fixed,mean_gate_queue,261.4282281602254,215.95886316173514,302.28191481733097,12
sc_peak_workload,fixed,mean_yard_queue,3.4864533011272143,3.208149846517713,3.7823329936594203,12
sc_peak_workload,fixed,p95_yard_queue,11.79138888888888,10.778493055555543,12.96548263888888,12
sc_peak_workload,fixed,throughput_rate,0.8971910384267967,0.894770097485646,0.8996646588357753,12
sc_peak_workload,fixed,completion_rate,1.0,1.0,1.0,12
sc_peak_workload,fixed,acceptance_rate,0.913335848438268,0.9112086985598631,0.91554883359098,12
sc_peak_workload,fixed,gate_utilization,1.0,1.0,1.0,12
sc_peak_workload,fixed,yard_utilization,0.961439112859742,0.9591999923285818,0.9638862591863446,12
sc_peak_workload,fixed,yard_resource_hours_per_truck,0.1799387668349186,0.17954764020447833,0.18030960142814745,12
sc_peak_workload,fixed,mean_composite_cost,3.7624739071159294,3.187832756656467,4.295214104312676,12
sc_peak_workload,fixed,mean_quota,25.0,25.0,25.0,12
sc_peak_workload,fixed,mean_yard_capacity,8.0,8.0,8.0,12
sc_peak_workload,fixed,unstable,1.0,1.0,1.0,12
sc_peak_workload,fixed,queue_tail_slope,0.30842227832155167,0.21771809565781014,0.42190509179691105,12
sc_peak_workload,fixed,terminal_system,0.0,0.0,0.0,12
sc_peak_workload,fixed,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_peak_workload,fixed,drain_truncated,0.0,0.0,0.0,12
sc_peak_workload,fixed,drain_minutes,531.5,428.32291666666663,647.25625,12
sc_peak_workload,fixed,first_queue_threshold_period,338.5833333333333,336.0,343.3333333333333,12
sc_peak_workload,fixed,mean_net_queue_drift,0.2385265700483092,0.1814387077294686,0.3040477807971015,12
sc_peak_workload,fixed,tail_net_queue_drift,0.19431818181818183,0.10636363636363635,0.29063446969696954,12
sc_peak_workload,fixed,service_floor_binding_rate,0.1259812801932367,0.11601751207729467,0.1353430706521739,12
sc_peak_workload,fixed,projection_binding_rate,0.0,0.0,0.0,12
sc_peak_workload,gate_only,mean_gate_wait,21.507945890479913,20.686639035861123,22.351564575221463,12
sc_peak_workload,gate_only,mean_yard_wait,3.7876415597664397,3.600055480399979,3.994455147236819,12
sc_peak_workload,gate_only,mean_total_wait,25.295587450246355,24.41472887911558,26.246132920276317,12
sc_peak_workload,gate_only,p95_total_wait,57.754275179133494,55.14121966136196,60.663744740009086,12
sc_peak_workload,gate_only,mean_turnaround,41.29051716646652,40.37199094406273,42.215516570599185,12
sc_peak_workload,gate_only,mean_gate_queue,15.751630434782607,15.1932844580314,16.3506207226248,12
sc_peak_workload,gate_only,mean_yard_queue,2.7017235305958134,2.5655230349235105,2.8457776016505636,12
sc_peak_workload,gate_only,p95_yard_queue,9.84791666666666,9.22069444444444,10.492243055555546,12
sc_peak_workload,gate_only,throughput_rate,0.8738181366363071,0.8700866994285363,0.8774661070487055,12
sc_peak_workload,gate_only,completion_rate,1.0,1.0,1.0,12
sc_peak_workload,gate_only,acceptance_rate,0.8890397216851569,0.8852144494426002,0.8924356436256126,12
sc_peak_workload,gate_only,gate_utilization,0.9901519726247988,0.9889849725744767,0.9912283457880434,12
sc_peak_workload,gate_only,yard_utilization,0.9467480101150102,0.9436550707013475,0.9499577109313077,12
sc_peak_workload,gate_only,yard_resource_hours_per_truck,0.18475441627514608,0.18444173960700952,0.18503363110906507,12
sc_peak_workload,gate_only,mean_composite_cost,0.5363000102043229,0.5211255625266941,0.5528807711807798,12
sc_peak_workload,gate_only,mean_quota,23.80344202898551,23.70544799214976,23.898118583937197,12
sc_peak_workload,gate_only,mean_yard_capacity,8.0,8.0,8.0,12
sc_peak_workload,gate_only,unstable,0.25,0.0,0.5,12
sc_peak_workload,gate_only,queue_tail_slope,-0.012891275614885718,-0.032767408597535644,0.006718155959896402,12
sc_peak_workload,gate_only,terminal_system,0.0,0.0,0.0,12
sc_peak_workload,gate_only,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_peak_workload,gate_only,drain_truncated,0.0,0.0,0.0,12
sc_peak_workload,gate_only,drain_minutes,31.0,26.666666666666668,35.416666666666664,12
sc_peak_workload,gate_only,first_queue_threshold_period,417.6666666666667,375.75,480.81458333333325,12
sc_peak_workload,gate_only,mean_net_queue_drift,0.0006793478260869565,-0.003396739130434782,0.005059254227053139,12
sc_peak_workload,gate_only,tail_net_queue_drift,-0.048106060606060604,-0.073125,-0.02196022727272728,12
sc_peak_workload,gate_only,service_floor_binding_rate,0.38066123188405804,0.3555197010869565,0.4042931008454106,12
sc_peak_workload,gate_only,projection_binding_rate,0.0006038647342995169,0.00022644927536231884,0.000981280193236715,12
sc_peak_workload,pto,mean_gate_wait,5.082592264315337,4.251236556729108,6.148272202131593,12
sc_peak_workload,pto,mean_yard_wait,0.27129803292270593,0.21217286308797487,0.3347386636372077,12
sc_peak_workload,pto,mean_total_wait,5.353890297238043,4.562741636018142,6.414787798223135,12
sc_peak_workload,pto,p95_total_wait,15.064694103989744,12.227305168722607,19.022000724375854,12
sc_peak_workload,pto,mean_turnaround,21.35122029834703,20.554736086881423,22.44708044970761,12
sc_peak_workload,pto,mean_gate_queue,3.704556662640902,3.073151859400161,4.47492168629227,12
sc_peak_workload,pto,mean_yard_queue,0.11956521739130434,0.08424277878421899,0.15455553039452494,12
sc_peak_workload,pto,p95_yard_queue,0.5491666666666662,0.39956249999999977,0.6959930555555548,12
sc_peak_workload,pto,throughput_rate,0.8150766577414373,0.8096221239447537,0.8206637034744159,12
sc_peak_workload,pto,completion_rate,1.0,1.0,1.0,12
sc_peak_workload,pto,acceptance_rate,0.8277940682705488,0.8217896375250999,0.8349800228474028,12
sc_peak_workload,pto,gate_utilization,0.9478399255233495,0.9429417805203302,0.9529484796447262,12
sc_peak_workload,pto,yard_utilization,0.7450540207232325,0.726953473370493,0.7653560486829057,12
sc_peak_workload,pto,yard_resource_hours_per_truck,0.23540473762293054,0.229731563670313,0.24128029105526463,12
sc_peak_workload,pto,mean_composite_cost,0.3680059224174211,0.3609935552648556,0.3770646147505615,12
sc_peak_workload,pto,mean_quota,21.333333333333332,21.083333333333332,21.583333333333332,12
sc_peak_workload,pto,mean_yard_capacity,9.5,9.25,9.75,12
sc_peak_workload,pto,unstable,0.0,0.0,0.0,12
sc_peak_workload,pto,queue_tail_slope,-0.0013750941510812797,-0.0038903227558546075,0.0015021893061276414,12
sc_peak_workload,pto,terminal_system,0.0,0.0,0.0,12
sc_peak_workload,pto,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_peak_workload,pto,drain_truncated,0.0,0.0,0.0,12
sc_peak_workload,pto,drain_minutes,23.666666666666668,20.914583333333333,26.5,12
sc_peak_workload,pto,first_queue_threshold_period,55.166666666666664,-1.0,139.41666666666666,12
sc_peak_workload,pto,mean_net_queue_drift,-0.011775362318840582,-0.024005510265700483,-0.0025664251207729465,12
sc_peak_workload,pto,tail_net_queue_drift,-0.0037878787878787867,-0.014782196969696973,0.006060606060606061,12
sc_peak_workload,pto,service_floor_binding_rate,0.5820501207729468,0.5489092693236715,0.6150437801932367,12
sc_peak_workload,pto,projection_binding_rate,0.5,0.25,0.75,12
sc_peak_workload,online_joint,mean_gate_wait,26.500983795291333,21.52981767884463,31.271783292650962,12
sc_peak_workload,online_joint,mean_yard_wait,1.2452820263962743,0.4266532520961073,2.4101270954392464,12
sc_peak_workload,online_joint,mean_total_wait,27.746265821687604,23.23599708566213,32.388733745323535,12
sc_peak_workload,online_joint,p95_total_wait,61.377703735111105,54.47222967166998,67.852827747677,12
sc_peak_workload,online_joint,mean_turnaround,43.73968441877241,38.974467036659874,48.31942125180514,12
sc_peak_workload,online_joint,mean_gate_queue,19.364485205314008,15.879911181561997,22.93013574376006,12
sc_peak_workload,online_joint,mean_yard_queue,0.8749748389694041,0.28636498590982284,1.7210524859098224,12
sc_peak_workload,online_joint,p95_yard_queue,2.6494444444444425,1.2437881944444442,4.732031249999997,12
sc_peak_workload,online_joint,throughput_rate,0.8711765255360185,0.8584650213302205,0.8826415882835237,12
sc_peak_workload,online_joint,completion_rate,1.0,1.0,1.0,12
sc_peak_workload,online_joint,acceptance_rate,0.8862295565313016,0.8720147552725699,0.8968228198769579,12
sc_peak_workload,online_joint,gate_utilization,0.9880233494363928,0.9788550315770933,0.993900101273148,12
sc_peak_workload,online_joint,yard_utilization,0.8484244542632248,0.8114087391503046,0.8912719352094812,12
sc_peak_workload,online_joint,yard_resource_hours_per_truck,0.20756216231624924,0.19747093967671453,0.21640213885770235,12
sc_peak_workload,online_joint,mean_composite_cost,0.6121975573150504,0.5513066614328932,0.6739194798327558,12
sc_peak_workload,online_joint,mean_quota,23.7644172705314,23.245395531400966,24.221006944444444,12
sc_peak_workload,online_joint,mean_yard_capacity,8.94867149758454,8.52465466485507,9.348822463768117,12
sc_peak_workload,online_joint,unstable,0.25,0.0,0.5,12
sc_peak_workload,online_joint,queue_tail_slope,-0.009385778068292302,-0.039988335557584305,0.023180735718306124,12
sc_peak_workload,online_joint,terminal_system,0.0,0.0,0.0,12
sc_peak_workload,online_joint,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_peak_workload,online_joint,drain_truncated,0.0,0.0,0.0,12
sc_peak_workload,online_joint,drain_minutes,32.666666666666664,27.664583333333333,38.00208333333333,12
sc_peak_workload,online_joint,first_queue_threshold_period,452.25,388.41041666666666,548.9395833333333,12
sc_peak_workload,online_joint,mean_net_queue_drift,0.0030193236714975854,-0.001360582729468599,0.007170893719806764,12
sc_peak_workload,online_joint,tail_net_queue_drift,-0.05113636363636364,-0.08712121212121211,-0.014772727272727276,12
sc_peak_workload,online_joint,service_floor_binding_rate,0.4267814009661836,0.3339919233091787,0.5466598731884059,12
sc_peak_workload,online_joint,projection_binding_rate,0.2742300724637681,0.11687801932367149,0.4622943085748792,12
